id	latitude	longitude	tree_type	height(m)
91	39.823086	32.894741	pine	28.1
92	40.041952	32.754514	plane	27.79
93	40.006364	32.921891	pine	21.29
94	40.006003	32.709234	apple	11.73
95	39.858089	32.74388	apple	24.74
96	39.954893	32.776931	pine	7.1
97	39.714732	32.974698	apple	9.39
98	40.088321	32.798777	plane	2.98
99	39.716368	32.600554	pine	20.3
100	39.879769	32.782141	apple	17.96
101	39.765852	32.840174	pine	4.22
102	39.818303	32.674968	apple	10.25
103	39.780474	32.839519	plane	16.92
104	40.077342	32.701226	apple	26.85
105	39.991419	32.849152	apple	12.92
106	39.837067	32.668665	apple	28.02
107	39.79054	32.730921	apple	11.96
108	39.962993	32.604083	plane	10.84
109	39.928333	32.9938	pine	29.24
110	39.778091	32.907795	pine	15.48
111	39.788521	32.680512	pine	9.79
112	40.02817	32.91412	pine	28.4
113	40.057358	32.819483	plane	26.29
114	39.819682	32.667234	apple	13.53
115	39.92705	32.712594	plane	19.0
116	39.804041	32.783184	plane	20.08
117	40.004522	32.986651	pine	29.17
118	39.958477	32.64397	plane	12.06
119	40.081237	32.873743	pine	17.43
120	39.865066	32.738703	plane	25.05
121	39.992005	32.958431	apple	13.31
122	39.92367	32.931393	apple	16.31
123	40.036246	32.928237	apple	21.49
124	39.719911	32.869007	apple	23.68
125	39.873333	32.710051	plane	10.55
126	39.954432	32.6252	apple	5.0
127	39.934784	32.626511	plane	21.73
128	40.093618	32.634697	apple	25.64
129	40.025846	32.768645	plane	21.56
130	39.799336	32.650699	pine	6.21
131	39.735862	32.731564	apple	4.96
132	40.058942	32.693083	plane	16.12
133	39.774618	32.865026	apple	26.32
134	39.85827	32.789771	pine	16.02
135	39.909746	32.985053	plane	21.61
136	39.834747	32.823391	pine	6.6
137	40.023112	32.759299	apple	15.94
138	39.967015	32.928349	plane	3.38
139	40.008752	32.623151	plane	11.83
140	39.814496	32.876276	pine	3.0
141	39.914422	32.963852	apple	8.43
142	39.850512	32.682623	apple	13.95
143	39.880103	32.725474	plane	29.99
144	39.944677	32.790147	apple	15.89
145	40.097745	32.668774	plane	4.87
146	40.015838	32.797672	pine	29.9
147	39.758921	32.801233	apple	5.16
148	39.777626	32.661677	plane	6.21
149	39.780033	32.930872	apple	27.29
150	39.778708	32.762447	pine	24.49
151	39.759968	32.986414	plane	14.07
152	39.702565	32.916945	plane	26.73
153	39.709814	32.749168	plane	24.56
154	39.762766	32.663501	plane	26.55
155	39.956159	32.71274	pine	23.66
156	39.915942	32.619486	plane	26.79
157	39.770061	32.68451	apple	23.34
158	39.878281	32.948895	pine	24.67
159	39.710283	32.752102	apple	11.25
160	40.014517	32.668225	apple	3.34
161	40.01165	32.902917	plane	28.68
162	39.849904	32.83926	pine	14.14
163	39.908947	32.854368	pine	15.28
164	39.794097	32.986499	apple	5.75
165	39.727193	32.713659	pine	21.48
166	39.748074	32.945987	plane	13.37
167	39.977561	32.709175	apple	22.6
168	39.839084	32.616763	pine	6.02
169	39.906134	32.621197	plane	15.14
170	40.037409	32.839729	apple	28.86
171	39.938055	32.910098	pine	9.59
172	39.805772	32.870625	pine	27.4
173	40.039393	32.846985	plane	25.71
174	39.791411	32.91947	plane	2.71
175	40.014407	32.91069	pine	7.96
176	40.037139	32.68197	plane	13.18
177	39.870946	32.948143	apple	17.33
178	40.0928	32.85971	pine	10.58
179	40.095449	32.914548	plane	11.38
180	39.851133	32.978831	plane	4.32
181	39.881237	32.799904	apple	16.25
182	40.004847	32.762884	apple	6.58
183	39.770236	32.939064	apple	27.92
184	39.704212	32.910534	pine	16.97
185	39.815361	32.722024	apple	7.08
186	39.840901	32.880885	pine	9.55
187	39.718411	32.634313	apple	19.3
188	39.869336	32.839083	pine	17.52
189	39.919375	32.720256	apple	16.31
190	39.705426	32.829905	plane	13.13
191	39.702628	32.899736	apple	13.6
192	39.710187	32.749862	plane	25.01
193	39.765728	32.763169	plane	2.45
194	40.030721	32.631508	plane	7.98
195	39.977156	32.621506	pine	6.4
196	39.915935	32.921367	plane	5.93
197	39.999308	32.955933	pine	4.88
198	39.964685	32.78752	pine	10.85
199	39.902002	32.630822	apple	2.48
200	39.937381	32.978082	apple	14.31
201	39.970683	32.885857	pine	15.27
202	40.083532	32.750036	apple	15.75
203	39.988224	32.93087	pine	3.14
204	40.016355	32.768459	pine	9.38
205	39.89694	32.962058	pine	10.57
206	39.719418	32.668977	apple	12.15
207	39.854989	32.614562	pine	25.1
208	40.093267	32.628268	plane	10.45
209	39.900256	32.757196	apple	4.28
210	39.802055	32.726489	pine	27.04
211	39.737982	32.792966	apple	22.79
212	39.941536	32.941073	apple	23.94
213	39.801684	32.931023	plane	6.5
214	40.099763	32.793155	apple	2.47
215	39.982717	32.893393	apple	8.1
216	39.701538	32.666508	apple	10.63
217	39.855347	32.781015	apple	2.27
218	39.738516	32.757639	pine	14.6
219	39.705435	32.616376	apple	25.88
220	40.016929	32.748467	plane	28.74
221	39.927981	32.732724	plane	14.41
222	39.747547	32.999304	pine	2.01
223	39.890429	32.999395	plane	22.94
224	39.750784	32.893411	apple	23.77
225	39.97672	32.942378	plane	27.04
226	39.759196	32.817914	plane	21.59
227	39.908553	32.707699	plane	21.56
228	39.98878	32.668817	apple	22.67
229	39.773093	32.692045	plane	9.43
230	39.912271	32.936972	apple	14.44
231	40.098258	32.708747	pine	10.89
232	40.078364	32.926595	pine	4.6
233	39.772276	32.63442	apple	24.72
234	39.759809	32.911992	plane	17.13
235	39.903267	32.816889	apple	18.53
236	39.892212	32.659057	apple	12.08
237	39.914999	32.6403	apple	8.46
238	39.995708	32.983713	apple	11.62
239	39.90542	32.828766	apple	9.14
240	40.020824	32.659266	apple	9.77
241	39.720571	32.956315	pine	27.35
242	40.036144	32.844156	plane	25.21
243	39.946634	32.619654	plane	3.44
244	39.919976	32.998909	apple	26.36
245	39.826988	32.777532	plane	9.65
246	39.797655	32.974944	pine	7.22
247	39.846033	32.696536	plane	12.12
248	39.947447	32.956104	plane	21.32
249	40.058057	32.84016	pine	3.91
250	40.051376	32.82649	apple	2.01
251	40.090641	32.77701	plane	10.51
252	40.020715	32.613567	apple	8.27
253	39.782839	32.863739	apple	25.87
254	40.008322	32.922612	plane	3.1
255	39.996739	32.624919	plane	29.63
256	39.818905	32.728659	apple	11.97
257	39.834403	32.694897	pine	27.63
258	39.95755	32.840815	plane	14.23
259	39.986731	32.878842	pine	26.43
260	39.968463	32.898822	pine	13.71
261	39.728211	32.658139	pine	26.99
262	39.974485	32.935606	apple	5.64
263	39.838513	32.882635	apple	8.99
264	39.933172	32.874304	apple	8.02
265	39.757254	32.668254	pine	7.8
266	39.727197	32.993618	apple	12.08
267	39.774007	32.713841	pine	7.87
268	39.932094	32.945849	pine	29.43
269	39.731263	32.630713	pine	24.61
270	39.792506	32.637943	apple	18.51
271	40.024638	32.748487	apple	17.78
272	39.759395	32.73564	pine	22.76
273	39.800182	32.871326	pine	9.33
274	39.951696	32.804103	apple	7.09
275	39.749604	32.98636	apple	14.48
276	40.010695	32.867063	plane	5.49
277	39.958315	32.977074	pine	4.85
278	39.911105	32.65529	plane	28.94
279	39.74321	32.691971	pine	28.51
280	39.755475	32.9974	plane	29.1
281	39.974282	32.769069	plane	22.84
282	39.881012	32.986384	plane	28.18
283	40.050238	32.716028	pine	25.24
284	40.002595	32.93064	plane	15.0
285	39.724938	32.840321	pine	4.61
286	40.070279	32.80398	plane	8.53
287	40.056694	32.830658	pine	23.99
288	39.855417	32.771302	apple	15.64
289	40.078133	32.918494	pine	23.02
290	39.877745	32.832568	pine	26.85
291	39.950293	32.654129	pine	11.87
292	39.788695	32.829598	plane	14.51
293	39.704427	32.608069	pine	18.92
294	40.067552	32.896424	plane	16.19
295	39.912091	32.907158	pine	6.4
296	39.948562	32.912636	pine	12.64
297	39.844053	32.682423	apple	29.43
298	39.825637	32.821571	plane	21.47
299	39.993375	32.786496	pine	3.07
300	39.919283	32.760235	pine	14.25
301	39.95956	32.750771	pine	17.28
302	40.075754	32.906354	pine	16.59
303	39.74896	32.874691	plane	27.28
304	39.704185	32.933451	apple	25.53
305	40.035762	32.623609	pine	21.54
306	40.007066	32.658947	apple	24.17
307	39.7061	32.768006	plane	22.19
308	39.977768	32.760821	apple	28.27
309	40.032525	32.958555	apple	28.04
310	39.875777	32.695898	pine	5.04
311	39.980798	32.745273	apple	28.56
312	39.875146	32.672963	plane	3.95
313	40.002515	32.976614	plane	2.85
314	39.730517	32.803721	plane	28.13
315	39.886057	32.804668	pine	15.73
316	39.748407	32.926533	plane	15.92
317	39.854308	32.809986	apple	4.73
318	39.802404	32.720352	pine	27.15
319	40.034863	32.846345	apple	18.98
320	39.757583	32.976773	apple	11.2
321	39.842347	32.743959	plane	6.53
322	39.845013	32.723333	pine	23.36
323	39.931969	32.777546	plane	27.99
324	39.911697	32.639376	apple	9.96
325	39.780281	32.915722	apple	12.05
326	39.794323	32.902379	apple	16.99
327	39.722868	32.648059	apple	8.81
328	40.014755	32.978323	pine	17.56
329	39.79205	32.877602	plane	14.68
330	39.866666	32.940286	apple	7.35
331	40.063577	32.7373	pine	9.88
332	39.857575	32.844304	apple	21.93
333	40.094129	32.997729	plane	10.75
334	39.763662	32.964695	pine	23.52
335	39.852635	32.879122	plane	8.75
336	39.743169	32.926883	pine	10.63
337	39.835559	32.74248	apple	9.31
338	40.051166	32.794235	apple	14.08
339	39.934058	32.640598	plane	3.43
340	40.02576	32.884367	plane	27.39
341	39.917149	32.832841	apple	11.26
342	39.772896	32.823389	apple	8.01
343	39.84439	32.777335	pine	25.27
344	39.99422	32.857231	apple	23.05
345	39.967853	32.621916	pine	11.16
346	40.010822	32.767219	plane	14.78
347	40.054052	32.798791	plane	13.31
348	40.037432	32.830387	plane	9.85
349	39.825127	32.940984	apple	27.57
350	39.905205	32.806091	apple	15.0
351	40.073417	32.825227	apple	4.69
352	39.859845	32.692151	apple	22.12
353	39.866434	32.714117	plane	14.16
354	40.086429	32.679404	plane	9.09
355	39.992111	32.877897	pine	29.54
356	39.884959	32.645317	apple	20.12
357	39.909982	32.692965	apple	29.53
358	39.833368	32.927223	plane	13.98
359	39.871394	32.696239	plane	16.5
360	39.850808	32.902591	apple	15.49
361	39.854773	32.661523	plane	25.04
362	40.079961	32.921683	pine	16.97
363	39.950296	32.745221	pine	7.24
364	39.910388	32.712994	plane	27.15
365	39.922959	32.638086	pine	3.01
366	39.968318	32.81291	pine	25.51
367	39.885377	32.723139	plane	27.54
368	39.960002	32.861111	apple	4.79
369	39.892932	32.80105	apple	13.96
370	40.040396	32.690948	pine	6.66
371	40.023931	32.894149	plane	28.38
372	40.00738	32.884019	plane	7.61
373	39.977719	32.749924	pine	25.39
374	40.061313	32.891505	apple	18.3
375	39.775764	32.658224	plane	20.28
376	40.007462	32.705877	pine	8.96
377	39.739101	32.715628	apple	18.84
378	39.800961	32.618092	pine	4.97
379	39.713944	32.7154	plane	7.73
380	39.949674	32.888914	apple	2.35
381	40.07665	32.953851	pine	12.48
382	39.822709	32.756976	apple	29.5
383	39.762824	32.801881	plane	27.28
384	39.72654	32.705725	apple	24.79
385	39.868968	32.632044	apple	19.46
386	40.040258	32.777031	plane	14.88
387	39.911982	32.696312	plane	13.45
388	39.849831	32.858476	pine	5.51
389	40.071739	32.953224	plane	29.45
390	39.703904	32.790986	pine	11.83
391	39.794542	32.70126	apple	25.07
392	39.99606	32.712363	pine	6.99
393	39.986962	32.660634	apple	19.17
394	39.915111	32.996549	plane	6.02
395	39.893745	32.777965	apple	7.0
396	39.751546	32.847226	plane	19.46
397	39.887845	32.801049	apple	2.5
398	39.952618	32.98327	apple	16.5
399	39.858189	32.691699	pine	3.0
400	40.084529	32.865307	apple	13.27
401	40.039895	32.649513	pine	12.76
402	39.729046	32.69732	apple	4.72
403	39.745913	32.823358	apple	19.15
404	39.743142	32.9503	pine	18.82
405	39.887078	32.801758	apple	15.68
406	39.890038	32.815803	pine	28.74
407	39.734603	32.819448	pine	5.34
408	39.72062	32.929115	pine	2.85
409	39.858701	32.672378	pine	2.15
410	39.750999	32.917117	apple	26.86
411	39.865929	32.843669	pine	21.62
412	40.089178	32.745251	apple	10.73
413	39.729471	32.840297	apple	21.73
414	39.893409	32.989933	plane	13.66
415	40.010478	32.942922	apple	18.82
416	39.863565	32.693786	pine	29.12
417	39.945712	32.615107	apple	27.1
418	39.880736	32.979552	pine	27.75
419	39.779914	32.75455	plane	16.26
420	39.712951	32.76973	apple	15.61
421	39.738022	32.794966	plane	20.36
422	39.867647	32.686392	plane	25.04
423	39.820009	32.826105	plane	6.03
424	39.958718	32.676598	apple	24.91
425	39.793389	32.917589	apple	26.83
426	39.953112	32.812464	pine	2.66
427	39.807394	32.636365	pine	21.83
428	39.8712	32.922613	plane	4.16
429	39.706286	32.877225	plane	21.43
430	39.952332	32.815415	plane	18.79
431	39.700296	32.905823	plane	7.71
432	39.936801	32.695113	apple	24.15
433	39.834143	32.909752	pine	13.31
434	40.093101	32.698528	apple	18.0
435	39.881536	32.615823	apple	16.98
436	39.837197	32.67934	apple	15.88
437	39.702714	32.856258	pine	22.64
438	39.704884	32.733929	apple	2.33
439	40.067492	32.629278	plane	16.94
440	40.017531	32.717462	plane	25.32
441	40.048984	32.845576	pine	17.59
442	39.85984	32.99642	pine	28.39
443	39.704341	32.80192	apple	29.94
444	40.040874	32.793841	pine	18.0
445	39.898675	32.787601	pine	10.81
446	39.770892	32.652525	plane	11.41
447	39.770297	32.909734	apple	9.01
448	39.839575	32.658581	plane	25.36
449	39.821914	32.666857	pine	15.1
450	39.80542	32.797352	plane	28.17
451	40.038852	32.628011	pine	13.4
452	39.894476	32.622858	apple	17.33
453	39.948259	32.774242	plane	24.57
454	39.836986	32.763204	plane	24.03
455	39.978822	32.69165	pine	17.75
456	39.802552	32.783706	apple	17.54
457	39.972532	32.955048	apple	9.93
458	40.089082	32.986221	apple	3.43
459	40.034222	32.755762	pine	14.03
460	40.07414	32.65637	apple	12.04
461	40.054943	32.995052	apple	20.56
462	39.978251	32.810241	plane	2.63
463	39.892195	32.862895	pine	9.12
464	39.998033	32.865078	pine	5.75
465	39.831864	32.98656	plane	20.46
466	39.704314	32.832504	plane	12.69
467	40.086618	32.649386	pine	29.99
468	39.760804	32.717879	apple	3.64
469	39.991399	32.734785	plane	21.3
470	39.87455	32.696151	pine	22.12
471	40.07405	32.830246	pine	12.4
472	40.068109	32.801143	plane	5.25
473	39.950846	32.879755	apple	9.12
474	39.716626	32.909649	pine	19.03
475	40.081786	32.776642	apple	22.81
476	39.758683	32.879415	apple	25.93
477	39.830019	32.850383	pine	29.68
478	39.930281	32.733337	plane	16.09
479	39.804325	32.928309	apple	2.74
480	39.89021	32.649358	pine	19.67
481	40.032375	32.855874	apple	3.92
482	39.870833	32.618628	apple	29.67
483	39.933239	32.85033	apple	18.03
484	39.937322	32.667226	pine	16.69
485	39.804293	32.775665	plane	25.16
486	40.032233	32.681105	apple	9.29
487	39.793693	32.679566	plane	29.03
488	39.902026	32.789202	pine	27.18
489	39.742887	32.75215	apple	29.78
490	39.905396	32.93607	apple	12.92
491	39.713096	32.808522	plane	24.95
492	39.892736	32.790489	pine	7.66
493	39.724031	32.743576	apple	24.57
494	39.748209	32.82593	plane	9.96
495	39.964483	32.878215	pine	4.93
496	39.778441	32.82297	pine	5.28
497	39.959729	32.720799	plane	9.45
498	40.094855	32.730476	apple	10.06
499	39.903981	32.649275	plane	3.06
500	39.761043	32.647852	apple	26.21
501	39.770136	32.909228	plane	5.54
502	39.914389	32.989812	apple	17.04
503	39.817958	32.708912	pine	21.46
504	39.844651	32.962153	apple	7.95
505	39.832201	32.953942	apple	9.28
506	39.818972	32.934508	plane	15.13
507	39.939857	32.920444	apple	6.19
508	39.707786	32.896831	plane	25.94
509	39.788099	32.686115	apple	25.91
510	40.010485	32.7597	plane	17.87
511	40.000959	32.636125	pine	29.37
512	40.001853	32.781393	pine	21.66
513	39.840555	32.808737	pine	14.3
514	39.841968	32.788977	apple	23.0
515	39.911716	32.898797	apple	29.54
516	39.725062	32.832423	apple	24.05
517	39.859663	32.763977	pine	27.98
518	39.895554	32.869434	pine	17.2
519	40.020918	32.918118	apple	24.99
520	39.894998	32.693395	pine	13.64
521	40.005196	32.757955	plane	29.24
522	39.84571	32.985041	plane	8.97
523	39.808916	32.790758	apple	23.45
524	39.872219	32.727562	apple	25.89
525	39.910351	32.682769	pine	21.04
526	39.907188	32.90472	apple	26.57
527	39.736468	32.639302	plane	29.58
528	39.966559	32.699418	apple	25.64
529	40.061786	32.874468	apple	17.84
530	39.704514	32.950939	apple	21.48
531	39.938959	32.976631	apple	29.41
532	40.090255	32.787734	plane	10.99
533	39.84549	32.921551	plane	23.97
534	39.955342	32.833194	pine	6.07
535	39.825479	32.907599	pine	8.97
536	39.786755	32.806522	plane	3.37
537	39.852676	32.626661	plane	12.45
538	39.762012	32.772463	pine	22.51
539	39.717409	32.784556	plane	12.79
540	39.752302	32.627986	apple	28.0
541	39.716918	32.781959	pine	12.08
542	39.943135	32.968688	plane	13.48
543	39.888457	32.654117	plane	16.22
544	40.017001	32.800552	apple	22.54
545	40.056442	32.747541	apple	11.48
546	39.8671	32.838431	apple	18.29
547	39.770873	32.73259	plane	21.2
548	39.929461	32.708873	plane	3.75
549	39.969362	32.895053	apple	22.9
550	39.871588	32.780751	plane	25.43
551	39.77734	32.764081	plane	8.37
552	39.939125	32.937257	plane	9.85
553	39.899674	32.778862	plane	9.76
554	39.813728	32.727144	apple	8.45
555	39.785426	32.834725	pine	5.91
556	39.849346	32.748342	apple	27.64
557	39.944269	32.832307	pine	21.58
558	39.755249	32.946419	plane	7.71
559	40.085716	32.987691	pine	8.75
560	39.929154	32.778184	apple	27.19
561	40.016318	32.685192	pine	3.96
562	39.765282	32.607566	apple	19.53
563	39.959127	32.741675	plane	21.93
564	39.945775	32.814596	pine	18.24
565	39.916726	32.787227	apple	25.3
566	39.786618	32.96526	pine	18.35
567	39.854992	32.669111	apple	16.84
568	39.76711	32.930081	pine	14.41
569	39.780631	32.624497	apple	10.13
570	39.945377	32.985381	plane	3.78
571	39.829625	32.99775	pine	26.2
572	40.035538	32.723471	apple	27.32
573	39.863424	32.835332	pine	24.1
574	39.872941	32.964886	pine	26.44
575	39.852715	32.867901	pine	9.42
576	40.03834	32.805001	plane	10.19
577	39.930744	32.814997	pine	9.9
578	39.762173	32.625855	plane	15.22
579	40.099011	32.688896	plane	4.74
580	39.743348	32.633161	pine	8.22
581	39.904996	32.648977	pine	10.49
582	39.784213	32.950669	plane	22.91
583	39.876725	32.762849	pine	12.42
584	40.033311	32.673491	apple	11.8
585	39.721511	32.601337	apple	10.63
586	39.993673	32.654361	pine	25.78
587	39.841047	32.615679	plane	18.15
588	40.028471	32.900205	pine	26.9
589	39.833149	32.797661	plane	16.21
590	40.038167	32.828905	pine	24.06
591	39.71677	32.721908	plane	23.32
592	39.722239	32.648948	pine	24.11
593	39.964835	32.917085	pine	5.2
594	40.070163	32.705538	plane	27.25
595	39.874083	32.670233	apple	7.69
596	40.037612	32.884871	apple	16.43
597	40.090462	32.653652	plane	21.98
598	39.917852	32.774878	plane	9.96
599	39.795791	32.643969	plane	21.87
600	40.086781	32.773279	pine	27.99
601	39.853746	32.880179	plane	27.23
602	39.874339	32.840456	pine	13.97
603	39.918347	32.902876	apple	24.86
604	39.958309	32.836229	plane	7.86
605	39.984221	32.869814	plane	16.47
606	39.779864	32.641896	apple	23.66
607	39.834695	32.685253	pine	8.32
608	39.789009	32.676986	apple	6.67
609	39.803969	32.846848	plane	13.01
610	39.869688	32.848524	apple	25.82
611	39.728303	32.951273	apple	28.46
612	39.887616	32.870907	plane	20.28
613	39.753124	32.860349	apple	27.93
614	40.004235	32.952037	plane	26.38
615	39.725944	32.840613	apple	15.76
616	39.774296	32.871656	pine	17.24
617	39.946107	32.669008	pine	27.98
618	39.813324	32.994859	apple	26.65
619	39.743158	32.909937	apple	6.03
620	39.962041	32.774027	pine	10.05
621	39.819765	32.767375	pine	27.49
622	39.845447	32.905148	plane	15.59
623	39.817935	32.975673	plane	4.22
624	40.087241	32.964728	apple	20.94
625	39.720148	32.842845	apple	20.37
626	39.982583	32.860453	pine	28.12
627	39.875594	32.862845	apple	26.45
628	39.909641	32.786942	apple	11.63
629	39.950802	32.731072	apple	18.68
630	39.782544	32.779408	plane	19.81
631	40.096136	32.990346	plane	25.28
632	40.043433	32.934128	plane	24.36
633	39.840001	32.710954	apple	27.46
634	39.881399	32.613093	apple	19.73
635	39.957945	32.791199	plane	9.89
636	40.03247	32.903607	plane	23.75
637	39.798534	32.681029	plane	16.6
638	39.980293	32.667417	apple	19.06
639	39.707272	32.861999	pine	18.43
640	39.974912	32.691595	plane	19.87
641	39.926667	32.689446	pine	11.86
642	40.053291	32.969685	plane	6.66
643	39.790346	32.734862	apple	7.5
644	39.983167	32.665676	apple	21.06
645	40.063194	32.820368	apple	25.86
646	39.895225	32.893508	plane	7.98
647	40.038185	32.656222	pine	14.69
648	40.060021	32.922232	apple	6.55
649	40.006818	32.770078	apple	19.75
650	39.88923	32.716499	pine	20.2
651	39.959817	32.809851	pine	19.76
652	39.880261	32.999459	apple	5.62
653	39.739367	32.640922	apple	19.33
654	39.760184	32.913688	apple	8.14
655	39.832075	32.756728	plane	8.24
656	39.794101	32.853591	pine	12.29
657	39.74002	32.72368	apple	21.66
658	39.931653	32.83322	apple	9.65
659	39.908604	32.771035	plane	26.2
660	39.769711	32.884758	apple	16.09
661	39.985776	32.732902	pine	27.91
662	40.011464	32.935594	pine	5.43
663	39.700983	32.963465	pine	17.58
664	39.922903	32.657863	pine	15.9
665	39.919376	32.779287	pine	12.7
666	40.042464	32.691293	pine	25.58
667	39.731749	32.601319	pine	6.01
668	40.038136	32.764415	pine	23.85
669	39.871829	32.634799	plane	9.4
670	40.089083	32.694974	apple	15.36
671	39.927983	32.786027	pine	27.24
672	39.772689	32.625875	pine	11.42
673	39.965161	32.839149	pine	21.8
674	39.913699	32.727966	apple	14.27
675	40.076242	32.899882	pine	27.11
676	39.757143	32.938225	pine	25.53
677	39.776081	32.926697	apple	22.05
678	39.917724	32.709396	pine	27.55
679	39.751487	32.959816	plane	6.22
680	40.022544	32.667117	plane	25.03
681	39.741653	32.934705	apple	10.28
682	39.880935	32.753198	apple	2.3
683	39.89061	32.940261	apple	27.35
684	40.022582	32.787313	pine	27.02
685	39.813319	32.725399	apple	6.04
686	39.999327	32.739847	plane	6.4
687	39.952116	32.907498	pine	25.08
688	40.011005	32.739914	pine	8.55
689	39.773627	32.834691	apple	7.78
690	39.905237	32.659322	plane	10.94
691	39.770375	32.696448	plane	19.91
692	39.862984	32.925113	pine	20.3
693	39.885872	32.896051	plane	19.97
694	39.702869	32.774342	pine	13.76
695	40.039881	32.69247	pine	4.38
696	39.936996	32.727755	apple	10.52
697	39.923359	32.993262	pine	27.42
698	39.967575	32.698697	pine	23.67
699	39.831442	32.965084	plane	10.23
700	39.727053	32.613914	apple	23.46
701	40.06151	32.678265	apple	9.48
702	39.742242	32.79504	plane	11.28
703	39.784744	32.780636	pine	5.39
704	39.824307	32.669496	plane	19.23
705	39.748251	32.699089	plane	29.27
706	40.096801	32.737606	pine	23.94
707	39.820855	32.653875	pine	7.88
708	39.79991	32.837531	plane	4.09
709	39.816635	32.775893	pine	12.96
710	39.902003	32.926137	plane	14.1
711	40.035191	32.784591	plane	5.86
712	39.934094	32.818383	plane	16.15
713	39.743197	32.85793	apple	10.14
714	39.938606	32.820182	pine	2.1
715	39.7597	32.789437	apple	11.58
716	40.046021	32.60596	apple	27.77
717	40.00307	32.619098	apple	15.82
718	39.926525	32.817766	pine	11.43
719	39.851154	32.671106	pine	17.19
720	39.976699	32.605688	pine	19.63
721	39.818529	32.64226	apple	2.86
722	39.941867	32.630497	apple	27.12
723	40.098585	32.663183	plane	6.06
724	39.75281	32.797887	apple	24.93
725	39.844783	32.845293	pine	22.49
726	39.711322	32.694838	apple	24.34
727	40.078456	32.717813	apple	18.16
728	39.817606	32.869195	apple	6.33
729	39.79851	32.788223	pine	21.42
730	39.706706	32.816576	pine	14.33
731	39.736965	32.717869	plane	10.85
732	40.029582	32.614273	apple	26.8
733	39.79449	32.873754	plane	5.93
734	39.945754	32.880919	apple	5.24
